1429,11569,Blue Jet,\N,,BLJ,BLUEWAY,Spain,N
1430,4672,Baltic Airlines,\N,,BLL,BALTIC AIRLINES,Russia,Y
1431,4918,Blue Airways,\N,,BLM,BLUE ARMENIA,Armenia,N
1432,7659,Bali International Air Service,\N,,BLN,BIAR,Indonesia,N
1433,10614,Bearskin Lake Air Service,\N,JV,BLS,BEARSKIN,Canada,Y
1434,7180,Baltic Aviation,\N,,BLT,BALTAIR,United States,N
1435,1294,Bellview Airlines,\N,B3,BLV,BELLVIEW AIRLINES,Nigeria,Y
1436,6454,bmi,bmi British Midland,BD,BMA,MIDLAND,United Kingdom,Y
1437,3592,British Medical Charter,\N,,BMD,BRITISH MEDICAL,United Kingdom,N
1438,3039,Briggs Marine Environmental Services,\N,,BME,BRIGGS,United Kingdom,N
1439,1737,Bristow Masayu Helicopters,\N,,BMH,MASAYU,Indonesia,N
1440,7526,bmibaby,\N,WW,BMI,BABY,United Kingdom,Y
1441,8814,Bemidji Airlines,\N,CH,BMJ,BEMIDJI,United States,Y
1442,5592,Bismillah Airlines,\N,5Z,BML,BISMILLAH,Bangladesh,N
1443,5761,Bowman Aviation,\N,,BMN,BOWMAN,United States,N
1444,4019,British Midland Regional,\N,,BMR,,United Kingdom,Y
1445,9761,BMW,\N,,BMW,BMW-FLIGHT,Germany,N
1446,588,Banco de Mexico,\N,,BMX,BANXICO,Mexico,N
1447,11460,Bond Offshore Helicopters,\N,,BND,BOND,United Kingdom,N
1448,12190,Benina Air,\N,,BNE,BENINA AIR,Libya,N
1449,2599,BN Group Limited,\N,,BNG,VECTIS,United Kingdom,N
1450,1245,Blue Nile Ethiopia Trading,\N,,BNL,NILE TRADING,Ethiopia,N
1451,7356,Bonair Aviation,\N,,BNR,BONAIR,Canada,N
1452,2255,Bancstar - Valley National Corporation,\N,,BNS,BANCSTAR,United States,N
1453,11217,Bentiu Air Transport,\N,,BNT,BENTIU AIR,Sudan,N
1454,7652,Benane Aviation Corporation,\N,,BNV,BENANE,Mauritania,N
1455,11195,British North West Airlines,\N,,BNW,BRITISH NORTH,United Kingdom,N
1456,953,Boniair,\N,,BOA,KUMANOVO,Macedonia,N
1457,3835,Bond Air Services,\N,,BOD,UGABOND,Uganda,N
1458,11161,Boeing,\N,,BOE,BOEING,United States,N
1459,5738,Bordaire,\N,,BOF,BORDAIR,Canada,N
1460,3545,Bookajet Limited,\N,,BOO,BOOKAJET,United Kingdom,N
1461,1220,Bouraq Indonesia Airlines,\N,BO,BOU,BOURAQ,Indonesia,N
1462,249,Blue Panorama Airlines,\N,BV,BPA,BLUE PANOROMA,Italy,Y
1463,11047,Berkhut ZK,\N,,BPK,VENERA,Kazakhstan,N
1464,11535,Bundepolizei-Fliegertruppe,\N,,BPO,PIROL,Germany,N
1465,8545,Budapest Aircraft Services/Manx2,\N,,BPS,BASE,Hungary,Y
1466,6775,Bonus Aviation,\N,,BPT,BONUS,United Kingdom,N
1467,9706,British Petroleum Exploration,\N,,BPX,,Colombia,N
1468,5908,BRA-Transportes Aereos,\N,7R,BRB,BRA-TRANSPAEREOS,Brazil,N
1469,2992,Brock Air Services,\N,,BRD,BROCK AIR,Canada,N
1470,10222,Breeze Ltd,\N,,BRE,AVIABREEZE,Ukraine,N
1471,4814,Bering Air,\N,8E,BRG,BERING AIR,United States,Y
1472,10725,Briansk State Air Enterprise,\N,,BRK,BRIANSK-AVIA,Russia,N
1473,5526,Branson Airlines,\N,,BRN,BRANSON,United States,N
1474,7249,BASE Regional Airlines,\N,,BRO,COASTRIDER,Netherlands,N
1475,11281,Brazilian Air Force,\N,,BRS,BRAZILIAN AIR FORCE,Brazil,Y
1476,344,British Regional Airlines,\N,,BRT,BRITISH,United Kingdom,N
1477,423,Belavia Belarusian Airlines,\N,B2,BRU,BELARUS AVIA,Belarus,Y
1478,12417,Bravo Air Congo,\N,K6,BRV,BRAVO,Democratic Republic of the Congo,N
1479,2020,Bright Aviation Services,\N,,BRW,BRIGHT SERVICES,Bulgaria,N
1480,8593,Braniff International Airways,\N,BN,BNF,Braniff,United States,N
1481,5190,Buffalo Express Airlines,\N,,BRX,BUFF EXPRESS,United States,N
1482,12245,Burundayavia,\N,,BRY,BURAIR,Kazakhstan,N
1483,12448,Bistair - Fez,\N,,BSC,BIG SHOT,Kyrgyzstan,N
1484,8124,Blue Star Airlines,\N,,BSD,AIRLINES STAR,Mexico,N
1485,3626,Brasair Transportes Aereos,\N,,BSI,BRASAIR,Brazil,N
1486,7615,Blue Swann Aviation,\N,,BSJ,BLUE SWANN,United Kingdom,N
1487,1577,Blue Sky Aviation,\N,,BSM,,Lebanon,N
1488,9983,Bissau Aero Transporte,\N,,BSS,BISSAU AIRSYSTEM,Guinea-Bissau,N
1489,3899,Best Air,\N,,BST,TUNCA,Turkey,N
1490,11633,Blue Sky Airways,\N,,BSW,SKY BLUE,Czech Republic,N
1491,1465,Big Sky Airlines,\N,GQ,BSY,BIG SKY,United States,N
1492,8578,BAL Bashkirian Airlines,\N,V9,BTC,BASHKIRIAN,Russia,N
1493,12535,Baltijas Helicopters,\N,,BTH,BALTIJAS HELICOPTERS,Latvia,N
1494,2823,Baltyka,\N,,BTK,BALTYKA,Ukraine,N
1495,2542,Baltia Air Lines,\N,,BTL,BALTIA FLIGHT,United States,N
1496,6851,Botir-Avia,\N,,BTR,BOTIR-AVIA,Kyrgyzstan,N
1497,6434,Business Express,\N,,GAA,BIZEX,United States,N
1498,5210,BT-Slavuta,\N,,BTT,BEETEE-SLAVUTA,Ukraine,N
1499,753,Metro Batavia,\N,7P,BTV,BATAVIA,Indonesia,Y
1500,5854,Bulgarian Air Charter,\N,,BUC,BULGARIAN CHARTER,Bulgaria,N
1501,3033,Blue Airlines,\N,,BUL,BLUE AIRLINES,Democratic Republic of the Congo,N
1502,10274,Buryat Airlines Aircompany,\N,,BUN,BURAL,Russia,N
1503,12157,Buzz Stansted,\N,,BUZ,BUZZ,United Kingdom,N
1504,1230,Buffalo Airways,\N,,BVA,BUFFALO AIR,United States,N
1505,4963,Bulgarian Aeronautical Centre,\N,,BVC,BULGARIAN WINGS,Bulgaria,N
1506,8099,Baron Aviation Services,\N,,BVN,SHOW-ME,United States,N
1507,9395,Berjaya Air,\N,J8,BVT,BERJAYA,Malaysia,Y
1508,4454,Bellview Airlines,\N,,BVU, Sierra Leone,,N
1509,972,Blue Wings,\N,QW,BWG,BLUE WINGS,Germany,Y
1510,7524,Blue Wing Airlines,\N,,BWI,BLUE TAIL,Suriname,N
1511,1949,BWA (2002) Ltd,\N,,BWL,BRITWORLD,United Kingdom,N
1512,1317,Bahrain Executive Air Services,\N,,BXA,BEXAIR,Bahrain,N
1513,1285,Bar XH Air,\N,,BXH,PALLISER,Canada,N
1514,7071,Brussels International Airlines,\N,,BXI,XENIA,Belgium,N
1515,6438,BAX Global,\N,8W,,,,N
1516,11013,Redding Aero Enterprises,\N,,BXR,BOXER,United States,N
1517,5484,Berry Aviation,\N,,BYA,BERRY,United States,N
1518,4971,Bylina Joint-Stock Company,\N,,BYL,BYLINA,Russia,N
1519,4275,Berytos Airlines,\N,,BYR,,Lebanon,N
1520,10527,Bayu Indonesia Air,\N,BM,BYE,BAYU,Indonesia,N
1521,1420,Bizair Fluggesellschaft,\N,,BZA,BERLIN BEAR,Germany,N
1522,5207,Brit Air,\N,DB,BZH,BRITAIR,France,Y
1523,8745,Butane Buzzard Aviation Corporation,\N,,BZZ,BUZZARD,United Kingdom,N
1524,10538,Business Flight Salzburg,\N,,AUJ,AUSTROJET,Austria,N
1525,192,BKS Air (Rivaflecha),\N,,CKM,COSMOS,Spain,N
1526,4142,Bristol Flying Centre,\N,,CLF,CLIFTON,United Kingdom,N
1527,8005,Barnes Olsen Aeroleasing,\N,,CLN,SEELINE,United Kingdom,N
1528,417,Baltimore Air Transport,\N,,CPJ,CORPJET,United States,N
1529,10085,Boston-Maine Airways,\N,E9,CXS,CLIPPER CONNECTION,United States,N
1530,6728,Brussels Airlines,SN Brussels Airlines,SN,DAT,BEE-LINE,Belgium,Y
1531,5413,Baltimore Airways,\N,,EAH,EASTERN,United States,N
1532,9774,Bond Aviation,\N,,EBA,BOND AVIATION,Italy,N
1533,6204,Brazilian Army Aviation,\N,,EXB,BRAZILIAN ARMY,Brazil,N
1534,4834,Business Express Delivery,\N,,EXP,EXPRESS AIR,Canada,N
1535,5514,Bel Limited,\N,,FOS,,Russia,N
1536,5865,Bangkok Aviation Center,\N,,HAW,THAI HAWK,Thailand,N
1537,4995,Benair,\N,,HAX,SCOOP,Norway,N
1538,11234,Binter Canarias,\N,NT,IBB,,Spain,Y
1539,4401,Bonyad Airlines,\N,,IRJ,BONYAD AIR,Iran,N
1540,6282,Burundaiavia,\N,,IVR,RERUN,Kazakhstan,N
1541,4455,Blue Air,\N,0B,JOR,BLUE TRANSPORT,Romania,Y
1542,7819,British Mediterranean Airways,\N,KJ,LAJ,BEE MED,United Kingdom,Y
1543,3227,Belle Air,\N,,LBY,ALBAN-BELLE,Albania,N
1544,5687,Blom Geomatics,\N,,LED,SWEEPER,Norway,N
1545,10005,Benin Littoral Airways,\N,,LTL,LITTORAL,Benin,N
1546,8530,Bombardier Business Jet Solutions,\N,,LXJ,FLEXJET,United States,N
1547,11677,Bulgaria Air,\N,FB,LZB,FLYING BULGARIA,Bulgaria,Y
1548,1015,Brazilian Navy Aviation,\N,,MBR,BRAZILIAN NAVY,Brazil,N
1549,11209,Barents AirLink,\N,8N,NKF,NORDFLIGHT,Sweden,Y
1550,9876,Belgian Navy,\N,,NYB,BELGIAN NAVY,Belgium,N
1551,11768,Bakoji Airlines Services,\N,,OGJ,BAKO AIR,Nigeria,N
1552,4408,Benders Air,\N,,PEB,PALEMA,Sweden,N
1553,9754,Balmoral Central Contracts,\N,,PNT,PORTNET,South Africa,N
1554,5029,BGB Air,\N,,POI,BOJBAN,Kazakhstan,N
1555,9415,Butte Aviation,\N,,PPS,PIPESTONE,United States,N
1556,3478,Bond Air Services,\N,,RHD,RED HEAD,United Kingdom,N
1557,6084,Business Airfreight,\N,,RLR,RATTLER,United States,N
1558,10966,BAC Express Airlines,\N,,RPX,RAPEX,United Kingdom,N
1559,6298,Boscombe Down DERA (Formation),\N,,RRS,BLACKBOX,United Kingdom,N
1560,3866,Business Jet Sweden,\N,,SCJ,SCANJET,Sweden,N
1561,11798,British Airways Shuttle,\N,,SHT,SHUTTLE,United Kingdom,N
1562,4698,British Sky Broadcasting,\N,,SKH,SKYNEWS,United Kingdom,N
1563,5279,Bell Helicopter Textron,\N,,TXB,TEXTRON,Canada,N
1564,1224,Buzzaway Limited,\N,,UKA,UKAY,United Kingdom,N
1565,5157,Biz Jet Charter,\N,,VLX,AVOLAR,United States,N
1566,10950,Blue Chip Jet,\N,,VOL,BLUE SPEED,Sweden,N
1567,1103,BAE Systems,\N,,WFD,AVRO,United Kingdom,N
1568,11280,BAE Systems,\N,,WTN,TARNISH,United Kingdom,N
1569,11997,Baseops International,\N,,XBO,,United States,N
1570,8742,Bureau Veritas,\N,,XDA,,France,N
1571,4663,British Airways,\N,,XMS,SANTA,United Kingdom,N
1572,10853,Boskovic Air Charters Limited,\N,,ZBA,BOSKY,Kenya,N
1573,5635,C Air Jet Airlines,\N,,SRJ,SYRJET,Syrian Arab Republic,N
1574,6750,C N Air,\N,,ORO,CAPRI,Spain,N
1575,4311,C and M Aviation,\N,,TIP,TRANSPAC,United States,N
1576,4439,C&M Airways,\N,,RWG,RED WING,United States,N
1577,10012,C.S.P.,\N,,RMU, Societe,AIR-MAUR,N
1578,4856,CABI,\N,,CBI,CABI,Ukraine,N
1579,990,CAI,\N,,CPI,AIRCAI,Italy,N
1580,10226,CAL Cargo Air Lines,\N,5C,ICL,CAL,Israel,Y
1581,8660,CAM Air Management,\N,,CMR,CAMEO,United Kingdom,N
1582,9557,CATA L,\N,,CTZ,CATA,Argentina,N
1583,8362,CCF Manager Airline,\N,,CCF,TOMCAT,Germany,N
1584,5936,CEDTA (Compania Ecuatoriana De Transportes Aereos),\N,,CED,CEDTA,Ecuador,N
1585,2690,CHC Denmark,\N,,HBI,HELIBIRD,Denmark,N
1586,311,CHC Helicopters,\N,,HEM,HEMS,Australia,N
1587,11324,CHC Airways,\N,AW,SCH,,Netherlands,N
1588,7878,CHC Helikopter Service,\N,,HKS,HELIBUS,Norway,N
1589,10486,CI-Tours,\N,,VCI,CI-TOURS,Ivory Coast,N
1590,8648,CKC Services,\N,,CKC,,United States,N
1591,9300,CM Stair,\N,,CMZ,CEE-EM STAIRS,Mauritania,N
1592,10515,CNET,\N,,CNT,KNET,France,N
1593,11102,COAPA AIR,\N,,OAP,COAPA,Mexico,N
1594,2495,COMAV,\N,,PDR,SPEEDSTER,Namibia,N
1595,2818,CRI Helicopters Mexico,\N,,CRH,HELI-MEX,Mexico,N
1596,1878,CSA Air,\N,,IRO,IRON AIR,United States,N
1597,3015,CSE Aviation,\N,,CSE,OXFORD,United Kingdom,N
1598,4210,CTK Network Aviation,\N,,CTQ,CITYLINK,Ghana,N
1599,7957,Cabair College of Air Training,\N,,CBR,CABAIR,United Kingdom,N
1600,1158,Cabo Verde Express,\N,,CVE,KABEX,Cape Verde,N
1601,4883,Caernarfon Airworld,\N,,CWD,AMBASSADOR,United Kingdom,N
1602,1972,Cairo Air Transport Company,\N,,CCE,,Egypt,N
1603,9961,Cal Gulf Aviation,\N,,CGC,CAL-GULF,Sao Tome and Principe,N
1604,345,Cal-West Aviation,\N,,REZ,CAL AIR,United States,N
1605,11243,California Air Shuttle,\N,,CSL,CALIFORNIA SHUTTLE,United States,N
1606,2007,Calima Aviacion,\N,XG,CLI,CALIMA,Spain,Y
1607,7005,Calm Air,\N,MO,CAV,CALM AIR,Canada,N
1608,9336,Camai Air,\N,R9,CAM,AIR CAMAI,United States,N
1609,2483,Cambodia Airlines,\N,,KHM,CAMBODIA AIRLINES,Cambodia,N
1610,11555,Cameroon Airlines,\N,UY,UYC,CAM-AIR,Cameroon,N
1611,8642,Campania Helicopteros De Transporte,\N,,HSO,HELIASTURIAS,Spain,N
1612,211,CanJet,\N,C6,CJA,CANJET,Canada,N
1613,4173,Canada Jet Charters,\N,,PIL,PINNACLE,Canada,N
1614,4217,Canadian Airlines,\N,CP,CDN,CANADIAN,Canada,Y
1615,6164,Canadian Coast Guard,\N,,CTG,CANADIAN COAST GUARD,Canada,N
1616,6575,Canadian Eagle Aviation,\N,,HIA,HAIDA,Canada,N
1617,453,Canadian Forces,\N,,CFC,CANFORCE,Canada,N
1618,4628,Canadian Global Air Ambulance,\N,,BZD,BLIZZARD,Canada,N
1619,9552,Canadian Helicopters,\N,,CDN,CANADIAN,Canada,N
1620,8119,Canadian Interagency Forest Fire Centre,\N,,TKR,TANKER,Canada,N
1621,12566,Canadian National Telecommunications,\N,,XNC,,Canada,N
1622,3113,Canadian North,\N,5T,MPE,EMPRESS,Canada,Y
1623,7198,Canadian Regional Airlines,\N,,CDR,CANADIAN REGIONAL,Canada,N
1624,9881,Canadian Warplane Heritage Museum,\N,,CWH,WARPLANE HERITAGE,Canada,N
1625,6859,Canadian Western Airlines,\N,W2,CWA,CANADIAN WESTERN,Canada,N
1626,8226,Canair,\N,,CWW,CANAIR,China,N
1627,12278,Cancun Air,\N,,CUI,CAN-AIR,Mexico,N
1628,11798,Cape Air,\N,9K,KAP,CAIR,United States,Y
1629,9460,Cape Air Transport,\N,,CTO,,Australia,N
1630,7551,Cape Central Airways,\N,,SEM,SEMO,United States,N
1631,5241,Cape Smythe Air,\N,,CMY,CAPE SMYTHE AIR,United States,N
1632,7579,Capital Air Service,\N,,CPX,CAPAIR,United States,N
1633,9078,Capital Airlines,\N,,CPD,CAPITAL DELTA,Kenya,N
1634,4,Capital Airlines Limited,\N,,NCP,CAPITAL SHUTTLE,Nigeria,N
1635,11735,Capital Cargo International Airlines,\N,PT,CCI,CAPPY,United States,N
1636,9435,Capital City Air Carriers,\N,,CCQ,CAP CITY,United States,N
1637,2442,Capital Trading Aviation,\N,,EGL,PRESTIGE,United Kingdom,N
1638,10925,Capitol Air Express,\N,,CEX,CAPITOL EXPRESS,United States,N
1639,1063,Capitol Wings Airline,\N,,CWZ,CAPWINGS,United States,N
1640,2772,Caravan Air,\N,,VAN,CAMEL,Mauritania,N
1641,11796,Cardiff Wales Flying Club,\N,,CWN,CAMBRIAN,United Kingdom,N
1642,8006,Cardinal/Air Virginia,\N,,FVA,AIR VIRGINIA,United States,N
1643,7913,Cardolaar,\N,,GOL,CARGOLAAR,Namibia,N
1644,5817,Cards Air Services,\N,,CDI,CARDS,Philippines,N
1645,5489,Care Flight,\N,,CFH,CARE FLIGHT,Australia,N
1646,7389,Carga Aerea Dominicana,\N,,CDM,CARGA AEREA,Dominican Republic,N
1647,6897,Carga Express Internacional,\N,,EST,CARGAINTER,Mexico,N
1648,8874,Cargo 360,\N,GG,GGC,LONG-HAUL,United States,N
1649,6439,Cargo Express,\N,,MCX,MAURICARGO,Mauritania,N
1650,10391,Cargo Ivoire,\N,,CRV,CARGOIV,Ivory Coast,N
1651,8495,Cargo Link (Caribbean),\N,,CLM,CARGO LINK,Barbados,N
1652,12045,Cargo Three,\N,,CTW,THIRD CARGO,Panama,N
1653,6053,Cargoitalia,\N,2G,CRG,WHITE PELICAN,Italy,N
1654,12322,Cargojet Airways,\N,W8,CJT,CARGOJET,Canada,N
1655,10430,Cargolux,\N,CV,CLX,CARGOLUX,Luxembourg,N
1656,8439,Cargoman,\N,,CGM,HOTEL CHARLIE,Oman,N
1657,860,Carib Aviation,\N,,DEL,RED TAIL,Antigua and Barbuda,N
1658,10671,Carib Express,\N,,BCB,WAVEBIRD,Barbados,N
1659,6963,Caribair,\N,,CBC,CARIBAIR,Dominican Republic,N
1660,9104,Caribbean Air Cargo,\N,,DCC,CARICARGO,Barbados,N
1661,12591,Caribbean Air Transport,\N,,CLT,CARIBBEAN,Netherlands,N
1662,5097,Caribbean Airlines,\N,BW,BWA,CARIBBEAN AIRLINES,Trinidad and Tobago,Y
1663,1829,Caribbean Airways,\N,,IQQ,CARIBJET,Barbados,N
1664,2209,Caribbean Express,\N,,TLC,CARIB-X,United States,N
1665,971,Caribbean Star Airlines,\N,8B,GFI,CARIB STAR,Antigua and Barbuda,N
1666,5354,Caribintair,\N,,CRT,CARIBINTAIR,Haiti,N
1667,3805,Carill Aviation,\N,,CVG,CARILL,United Kingdom,N
1668,11370,Carpatair,\N,V3,KRP,CARPATAIR,Romania,Y
1669,3929,Carranza,\N,,CRR,CARRANZA,Chile,N
1670,8578,Carroll Air Service,\N,,ULS,ULSTER,United States,N
1671,12649,Casement Aviation,\N,,CMT,CASEMENT,United States,N
1672,11384,Casino Airline,\N,,CSO,CASAIR,United States,N
1673,9996,Casper Air Service,\N,,CSP,CASPER AIR,United States,N
1674,11361,Caspian Airlines,\N,RV,CPN,CASPIAN,Iran,Y
1675,3667,Castle Aviation,\N,,CSJ,CASTLE,United States,N
1676,10012,Cat Aviation,\N,,CAZ,EUROCAT,Switzerland,N
1677,2926,Catalina Flying Boats,\N,,CBT,CATALINA AIR,United States,N
1678,11444,Catex,\N,,TEX,CATEX,France,N
1679,10607,Cathay Pacific,\N,CX,CPA,CATHAY,Hong Kong SAR of China,Y
1680,8116,Caverton Helicopters,\N,,CJR,CAVERTON AIR,Nigeria,N
1681,11066,Cayman Airways,\N,KX,CAY,CAYMAN,Cayman Islands,Y
1682,8453,Cebu Pacific,\N,5J,CEB,CEBU AIR,Philippines,Y
1683,5703,Cecil Aviation,\N,,CIL,CECIL,United Kingdom,N
1684,11259,Cega Aviation,\N,,CEG,CEGA,United Kingdom,N
1685,6218,Celtic Airways,\N,,CEC,CELTAIR,United Kingdom,N
1686,11508,Celtic West,\N,,CWE,CELTIC,United Kingdom,N
1687,6722,Centavia,\N,7N,CNA,,Serbia,N
1688,3215,Cente D'Essais En Vol,\N,,CEV,CENTEV,France,N
1689,6364,Centennial Airlines,\N,,CNL,WYO-AIR,United States,N
1690,7377,Centennial Flight Centre,\N,,CNS,CENTENNIAL,Canada,N
1691,8591,Center Vol,\N,,CVO,CENTERVOL,Spain,N
1692,5520,Center-South,\N,,CTS,CENTER-SOUTH,Russia,N
1693,3543,Centrafrican Airlines,\N,,CET,CENTRAFRICAIN,Central African Republic,N
1694,8204,Central Air Express,\N,,CAX,CENTRAL EXPRESS,Democratic Republic of Congo,N
1695,7631,Central Airlines,\N,,CTL,CENTRAL COMMUTER,United States,N
1696,11422,Central Airways,\N,,CNY,CENTRAL LEONE,Sierra Leone,N
1697,7450,Central American Airlines,\N,,ACN,AEROCENTRO,Nicaragua,N
1698,8319,Central Aviation,\N,,YOG,YOGAN AIR,United States,N
1699,7674,Central Connect Airlines,\N,,CCG,,Czech Republic,Y
1700,8726,Central De Discos De Reynosa,\N,,DRN,DISCOS REYNOSA,Mexico,N
1701,8442,Central European Airlines,\N,,CMA,EUROCENTRAL,Czech Republic,N
1702,5671,Central Flying Service,\N,,CHA,CHARTER CENTRAL,United States,N
1703,8651,Central Mongolia Airways,\N,,CEM,CENTRAL MONGOLIA,Mongolia,N
1704,3132,Central Mountain Air,\N,,GLR,GLACIER,Canada,N
1705,2997,Central Queensland Aviation College,\N,,CQC,,Australia,N
1706,7416,Central Skyport,\N,,CSI,SKYPORT,United States,N
1707,8630,Centralwings,\N,C0,CLW,CENTRALWINGS,Poland,Y
1708,10549,Centre Airlines,\N,,DTV,DUTCH VALLEY,United States,N
1709,9787,Centre of Applied Geodynamica,\N,,CGS,GEO CENTRE,Russia,N
1710,8027,Centre-Avia,\N,J7,CVC,AVIACENTRE,Russia,N
1711,7718,Centro De Helicopteros Corporativos,\N,,CCV,HELICORPORATIVO,Mexico,N
1712,10641,Centro de Formacion Aeronautica de Canarias,\N,,ACF,FORCAN,Spain,N
1713,7718,Centurion Air Cargo,\N,WE,CWC,CHALLENGE CARGO,United States,N
1714,11861,Century Aviation,\N,,URY,CENTURY AVIA,Mexico,N
1715,12223,Century Aviation International,\N,,HAI,,Canada,N
1716,12010,Certified Air Dispatch,\N,,XAD,,United States,N
1717,4813,Cetraca Aviation Service,\N,,CER,CETRACA,Democratic Republic of the Congo,N
1718,2420,Chabahar Airlines,\N,,IRU,CHABAHAR,Iran,N
1719,2507,Chalair Aviation,\N,,CLG,CHALLAIR,France,N
1720,67,Chalk's Ocean Airways,\N,OP,CHK,CHALKS,United States,N
1721,8690,Challenge Air Transport,\N,,CLS,AIRISTO,Germany,N
1722,4905,Challenge Aviation,\N,,CHS,CHALLENGE AVIATION,Australia,N
1723,9882,Challenge International Airlines,\N,,OFF,CHALLENGE AIR,United States,N
1724,5507,AC Challenge Aero,\N,,CHG,SKY CHALLENGER,Ukraine,N
1725,3744,Champagne Airlines,\N,,CPH,CHAMPAGNE,France,N
1726,3662,Champion Air,\N,MG,CCP,CHAMPION AIR,United States,N
1727,11816,Chanchangi Airlines,\N,,NCH,CHANCHANGI,Nigeria,N
1728,877,Changan Airlines,\N,2Z,CGN,CHANGAN,China,N
1729,7996,Channel Island Aviation,\N,,CHN,CHANNEL,United States,N
1730,4740,Chantilly Air,\N,,WML,MARLIN,United States,N
1731,10316,Chaparral Airlines,\N,,CPL,CHAPARRAL,United States,N
1732,11672,Chari Aviation Services,\N,S8,CSU,CHARI SERVICE,Chad,N
1733,1120,Charlan Air Charter,\N,,CAH,CHARLAN,South Africa,N
1734,4736,Charlie Hammonds Flying Service,\N,,HMD,HAMMOND,United States,N
1735,11826,Charlotte Air National Guard,\N,,CGD,,United States,N
1736,4592,Charter Air,\N,,CHW,CHARTER WIEN,Austria,Y
1737,6709,Chartright Air,\N,,HRT,CHARTRIGHT,Canada,N
1738,11077,Chautauqua Airlines,\N,RP,CHQ,CHAUTAUQUA,United States,Y
1739,9390,Cheboksary Airenterprise JSC,\N,,CBB,CHEBAIR,Russia,N
1740,11090,Chemech Aviation,\N,,CHM,,Pakistan,N
1741,7690,Cherline,\N,,CHZ,CHERL,Russia,N
1742,149,Chernomor-Avia,\N,,CMK,CHERAVIA,Russia,N
1743,6959,Cherokee Express,\N,,CBM,BLUE MAX,United States,N
1744,8185,Cherry Air,\N,,CCY,CHERRY,United States,N
1745,1406,Chesapeake Air Service,\N,,CAB,CHESAPEAKE AIR,United States,N
1746,7558,Chevron U.S.A,\N,,CVR,CHEVRON,United States,N
1747,775,Cheyenne Airways,\N,,CYA,CHEYENNE AIR,United States,N
1748,12495,Chicago Air,\N,,CGO,WILD ONION,United States,N
1749,10052,Chicago Express,\N,C8,WDY,WINDY CITY,United States,N
1750,5576,Chief Rat Flight Services,\N,,RAT,RIVERRAT,South Africa,N
1751,6154,Chilchota Taxi Aereo,\N,,CCH,CHILCHOTA,Mexico,N
1752,10974,Chilcotin Caribou Aviation,\N,,DES,CHILCOTIN,Canada,N
1753,9877,Chilliwack Aviation,\N,,CAD,CHILLIWACKAIR,Canada,N
1754,10019,Chim-Nir Aviation,\N,,ETN,CHMINIR,Israel,N
1755,4441,China Airlines,\N,CI,CAL,DYNASTY,Taiwan,Y
1756,5869,China Cargo Airlines,\N,CK,CKK,CARGO KING,China,N
1757,491,China Eastern Airlines,\N,MU,CES,CHINA EASTERN,China,Y
1758,2238,China Express Airlines,\N,,HXA,CHINA EXPRESS,China,N
1759,2734,China Flying Dragon Aviation,\N,,CFA,FEILONG,China,N
1760,11479,China General Aviation Corporation,\N,,CTH,TONGHANG,China,N
1761,4969,China National Aviation Corporation,\N,,CAG,CHINA NATIONAL,China,N
1762,2725,China Northern Airlines,\N,CJ,CBF,CHINA NORTHERN,China,N
1763,11614,China Northwest Airlines,\N,WH,CNW,CHINA NORTHWEST,China,N
1764,1299,China Ocean Helicopter Corporation,\N,,CHC,CHINA HELICOPTER,China,N
1765,9866,China Postal Airlines,\N,8Y,CYZ,CHINA POST,China,N
1766,7312,China Southern Airlines,\N,CZ,CSN,CHINA SOUTHERN,China,Y
1767,11160,China Southwest Airlines,\N,,CXN,CHINA SOUTHWEST,China,N
1768,8490,China United Airlines,\N,HR,CUA,LIANHANG,China,Y
1769,2415,China Xinhua Airlines,\N,XO,CXH,XINHUA,China,N
1770,6640,Yunnan Airlines,\N,3Q,CYH,YUNNAN,China,Y
1771,9386,Chinguetti Airlines,\N,,CGU,CHINGUETTI,Mauritania,N
1772,12262,Chipola Aviation,\N,,CEP,CHIPOLA,United States,N
1773,2223,Chippewa Air Commuter,\N,,CPW,CHIPPEWA-AIR,United States,N
1774,6230,Chitaavia,\N,X7,CHF,CHITA,Russia,N
1775,10628,Christman Air System,\N,,CAS,CHRISTMAN,United States,N
1776,10572,Christophorus Flugrettungsverein,\N,,OEC,CHRISTOPHORUS,Austria,N
1777,9676,Chrome Air Services,\N,,CHO,CHROME AIR,United States,N
1778,2570,Church Aircraft,\N,,CHU,CHURCHAIR,United States,N
1779,5617,Cielos Airlines,\N,A2,CIU,CIELOS,Peru,N
1780,796,Cimber Air,\N,QI,CIM,CIMBER,Denmark,Y
1781,3629,Cirrus,\N,,RRU,HELICIRRUS,Chile,N
1782,2018,Cirrus Air,\N,,NTS,NITE STAR,United States,N
1783,7268,Cirrus Airlines,\N,C9,RUS,CIRRUS AIR,Germany,Y
1784,400,Cirrus Middle East,\N,,JTI,,Lebanon,N
1785,11025,Citationshares,\N,,FIV,FIVE STAR,United States,N
1786,7527,Citibank,\N,,XCX,,United States,N
1787,9331,Citic General Aviation,\N,,HZX,ZHONGXIN,China,N
1788,2727,City Airline,\N,CF,SDR,SWEDESTAR,Sweden,Y
1789,12320,City Connexion Airlines,\N,G3,CIX,CONNEXION,Burundi,Y
1790,7542,City of Bangor,\N,,XBG,,United States,N
